id,year,title,abstract,keywords
,2018,블록체인과 금융거래의 혁신의 과제- 금융분야를 중심으로 -,"비트코인에 있어서는 전자화폐와 달리, 거래 데이터를 집중적으로 관리하는 기관이 존재하지 않는다. 2009년 1월의 비트코인의 탄생 이후, 네트워크 참여자들이 각각 데이터를 관리·갱신하고 있다. 거래 기록의 조작이나 동전의 이중사용 가능성도 배제되고 있다. 이를 가능한 테크놀로지가 블록체인이다.
특정 데이터 관리기관을 필요로 하지 않으므로 그 기관을 운영·감독하는 비용이 줄고 또 보안공격이 집중할 위험도 줄어든다. 또 비리가 기술적으로 매우 어려울 뿐만 아니라 부정을 시도하는 것보다 데이터 관리·갱신에 정당하게 기여하는 것이 경제적으로 합리적이 되는 인센티브 메커니즘이 내장되어 있다.
블록체인은 비트코인만 아니라 어떤 가치를 갖는 사물의 기록이나 거래에 폭넓게 응용 가능하며 금융분야는 물론 부동산 등기, 각종 계약과 그 집행, 지적재산권 보호, 투표 등 여러 분야에서 기존의 구조를 대체하고 사회 시스템 전체의 변혁을 일으킬 수 있다. 이미 많은 실험 프로젝트가 진행하고 실용화 사례도 여럿 등장한다.
금융분야에서는 지급결제는 물론 증권발행에서 매매, 청산, 결제까지 일련의 프로세스를 블록체인 상에서 처리하는 데 배당과 금리의 자동지불, 코퍼레이트 액션의 자동화, 보고서 거래하거나 파생상품 계약의 집행 및 청산, 신디케이트론 본인 확인, 당국에 대한 보고서 등의 분야로의 응용 가능성이 지적되고 각종 활동이 활발해지고 있다. 뱅크 오브 잉글랜드에서는 중앙은행이 지폐가 아닌 암호통화를 발행함으로써 마이너스 금리의 도입을 가능하게 하는 구상도 연구되었다.
오늘날 기존의 금융기관과 신용카드 등을 통한 금융거래에서 비용의 높이나 부정피해의 심각화가 문제이다. 또 트레이딩이 나노 세컨드의 스피드를 겨루는 시대가 됐음에도 불구하고 증권결제는 며칠을 요하는 상태는 몇 십년 지나도 변하지 않는 상태이다. 블록체인은 이러한 문제를 근본적으로 해결하고 금융거래에 혁신을 일으킬 수 있다.",전자화폐 거래위험 지급결제 암호통화 블록체인 파생상품 electronic money transaction risk payment settlement cryptogram currency block chain derivatives
,2018,무역거래에서 추심결제방식에 의한지급결제에 대한 실무적 고찰,"무역거래는 물품인도와 대금결제가 완료될 때까지 종료되지 않으며, 무역거래에서의 대금결제와 무역금융기법은 무역거래의 안전성 및 효율성의 방향으로 전개되어 왔다. 무역거래에서 가장 대표적인 결제방식에는 오픈어카운트방식(open account), 추심결제방식(documentary collection), 화환신용장방식(documentary credit), 선지급방식(payment in advance, or cash in advance) 등이 있다.
일반적으로 오픈어카운트방식이나 선지급방식에서는 선적서류를 직접 수입자에게 송부하고, 은행의 역할은 송금에 국한되어 거래방식이 단순하다. 그추심결제방식과 화환신용장방식에서는 은행이 적극적인 역할을 하게 되는바, 대금결제에 있어 은행의 협조가 필수적이고, 상대적으로 거래절차가 복잡하다. 추심결제방식에서는 수출자가 물품을 선적한 후 선적서류와 환어음을 은행을 경유하여 수입자에게 송부하고, 선적서류와 상환으로 수입자로부터 대금지급 또는 환어음 인수를 받을 것을 은행에 요청한다.
추심결제방식에서 추심의뢰은행이나 추심은행은 지급책임을 부담하지 않지만, 환어음이 발행되고 수입자가 그 환어음을 지급하거나 인수하기 전에는 선적서류가 수입자에게 인도되지 않으며, 수입자는 환어음의 매입은행(또는 할인은행)에 대하여 매매계약에서의 항변이 제한된다는 점에서오픈어카운트방식보다는 수출자에게 유리하다. 추심결제방식의 가치는 환어음의 활용에 의존하게 되는데, 환어음의 가장 큰 활용은 환어음 매입(또는 환어음 할인)을 통한 선적후금융의 이용에 있다. 따라서 결제조건의 협상 이전에 거래은행을 통하여 환어음 매입(또는 환어음 할인) 가능 여부를 확인하는 것이 바람직하다.",추심결제방식 지급결제 추심 지급인도(D/P) 인수인도(D/A) 환어음 매입(nego) documentary collection payment collection documents against payment (D/P) documents against acceptance (D/A) negotiation of a bill (nego)
,2018,도드 프랭크 법에 의한 금융기관의 새로운 파산처리 제도,"2010년 7월 미국의 도드 프랭크 법이 성립된 이후 만 7년이 경과하였다. 도드 프랭크 법은 16편에 달하는 방대한 법률이며, 그것이 커버하는 범위도 새로운 금융규제의 도입이나 규제강화에서 투자자 및 소비자 보호까지 다방면에 걸쳐서 그 큰 특징 중 하나는 복잡하고 대규모 금융기관의 파산처리에 관해서 새로운 파산처리 제도를 도입한 것이라고 할 수 있다. 도드-프랭크법은 버락 오바마 행정부가 만든 광범위한 금융개혁법이다. 정식 명칭은 '도드-프랭크 월스트리트 개혁 소비자 보호법(Dodd-Frank Wall Street Reform and Consumer Protection Act)'이다. 월스트리트로 대변되는 대형 금융 회사들에 대한 규제와 감독을 강화하는 한편, 금융 소비자를 보호하는 것이 주요 내용이다.
도드-프랭크법이 월스트리트 개혁에 착수하게 된 이유는 미국을 강타한 금융위기가 바로 월스트리트에서 시작됐기 때문이다. 월스트리트의 대형 투자회사들이 과도하게 서브프라임 모기지 즉, 비우량 주택담보 대출에 투자했는데 거품이 꺼지면서 집값이 하락하자 투자자들이 큰 손실을 보면서 파산하기 시작했고, 결국엔 경제적 손실을 정부가 떠안게 됐다.
도드-프랭크법은 우선 금융위기에 대한 책임을 국민이 아닌 월스트리트가 지게 한다는 것이 주요 목적이다. 따라서 금융감독 체계를 개편한다는 내용을 담고 있다. 이를 시행하기 위해 금융안전감시위원회(FSOC·Financial Stability Oversight Council)가 설립됐다. 미국의 경제 안정성에 위협이 되는 요인들을 감지하고 필요할 경우 제재를 권고할 뿐 아니라 미국의 금융 체계를 위협하는 요인들에 대한 대응 계획을 세우는 기관이다.
본고에서는 이 법이 규정하는 파산처리 제도의 내용을 개관하고, 그 후 재산 관리인으로서 파산처리를 하는 미국 연방예금보험공사(FDIC)가 생각하는 사태의 처리절차 등에 대해서 종래의 예금취급 금융기관의 파산처리와 관계도 함께 정리하였다.",도드 프랭크법 금융기관 파산처리절차 예금보험제도 Dodd Frank Act financial institution bankruptcy procedure deposit insurance system
,2018,영국의 소액자동결제시스템(Automated Clearing House)제도의 검토,"우리나라는 소액자동결제시스템 이용규모가 급증하고 있고, 비은행금융기관의 소액결제시스템 참여, 결제시스템 간 상호의존성 증가 등 금융결제 환경의 급변에 적절히 대응하기 위해서는 주요국의 사례를 참고하여 현행 소액결제리스크 관리제도를 점검하고 필요시 개선방안을 강구할 필요가 있다. 특히 본고에서 검토한 금융선진국 영국의 제도로부터 정책적 시사점을 추출할 수 있을 것으로 믿는다.
본고는 우리나라에서의 결제 서비스의 고도화에 대한 요청이 높아지자 결제 시스템 및 관련된 금융기관 시스템의 실태를 조사함으로써 향후 우리나라의 결제 고도화를 위한 금융감독기구의 정책검토에 있어서 참고에 기여하고자 한다. 본고에서의 소액결제 시스템(ACH)으로서 다음과 같이 영국을 대상으로 삼았다. 본 연구는 향후 우리나라 ACH의 방향성을 탐구하는데 길잡이가 될 수 있을 것으로 생각한다.
기업 비즈니스 및 개인의 소비행동이 글로벌화되는 가운데 세계 각지에서 사람·물건·돈의 국경을 넘은 움직임이 활발해지고 있다. 이로 인하여 각국에서 기업과 소비자에게 제공되는 소액결제 시스템(ACH, Automated Clearing House)이나 은행의 서비스에 대한 요구가 변화하고 있다. 자본주의 사회의 기본적 인프라인 ACH와 은행 서비스를 변화하는 요구에 맞추고 고도화하는 것은 서비스 향상을 가져올 뿐만 아니라 국가가 경제적으로 세계에 뒤처지지 않도록 하는 의미에서도 매우 중요하다. 신흥국에서 국내결제의 통일이 진행되어 각국의 결제제도가 경제권 단위로 분절되고 있다. 더욱이 경제권역의 연계체제에 의해서 지역특성을 감안한 국제 결제제도가 형성되고 있다. 게다가 세계적으로 진행되는 리테일 결제의 새로운 스킴은 서로 보완적이며 앞으로도 연계하고 협업함으로써 세계적인 변혁이 보다 넓고 빠른 속도로 보급될 전망이다.
본고는 영국의 소액자동결제제도에 대하여 검토하였다. 금융제도가 무조건 영국을 따라야 할 필요는 없겠으나 우리보다 먼저 자본주의 경제시스템을 발전시켰고 세계 금융시장의 주요 금융기관을 보유하고 있으며 현실적으로 금융계에 강한 영향을 미치는 영국의 제도를 이해함으로서 우리의 금융제도를 한 단계 업그레이드 시키는데 본 연구가 도움을 줄 수 있을 것으로 기대한다.",소액자동결제시스템 비은행금융기관 금융감독기구 자금결제제도 결제완결성 은행법 Automated Clearing House system Non-bank financial institution Financial Supervisory Service Fund settlement system Settlement finality Banking Act
,2019,블록체인이 초래한 금융산업의 혁신과 규제의 필요성,"블록체인은 분산형 정보처리를 포함한 기록 기술의 일종이며, 기존의 중앙 관리형 시스템에 비하여 견고성, 높은 보안, 실시간 처리, 계약의 자동 처리, 저비용 등의 장점을 가지고 있다. 결제, 송금, 자산거래 등 금융산업의 여러 분야에서 블록체인의 응용이 실현되고 있으며, 실제로 대형 금융기관이 개별 시스템 개발과 컨소시엄을 통해서 기술 검증을 실시하고 있다. 이 기술을 보급하기 위해서는 법 제도 등의 과제가 있지만, 장점의 크기를 감안한다면 장애를 고려한다 하더라도, 블록체인 업체는 향후 금융산업에 지대한 영향을 줄 수 있다고 생각된다.
금융과 IT가 융합된 FinTech에 의한 결제, 송금, 대출, 자산운용이라고 하는 폭넓은 분야에서 새로운 금융 서비스가 창출되고 있다. FinTech 중에서도 금융산업 전체를 지탱하는 금융거래 인프라에 대해서 큰 영향을 줄 수 있는 것이 블록체인이다. 세계의 대형 금융기관과 IT기업이 금융산업에 걸치는 다방면의 분야에서 블록체인 활용 가능성을 살피고 있으며 그 동향에 주목하고자 한다.
본고에서는 블록체인의 구조와 장점을 정리한 뒤, 블록체인이 활용될 수 있는 금융산업 분야와 그 구체적 사례를 소개하고 블록체인이 금융산업에 어떤 영향을 미칠지 정리하기로 한다.","블록체인, 금융산업, 지급결제, 지배구조, 자산거래, 핀테크"
,2019,영국의 사이버 금융 보안 대책에 관한 연구,"국민들의 인터넷 이용이 보편화되면서 경제 및 사회적 활동에 있어서 인터넷은 필요적 사항이 되었다. 그러나 동전의 양면처럼 사이버 공간에서 발생하는 보안 이슈는 사회 안정 및 국가 안위로 직결되는 중요한 요인이 되고 있다. 특히 사이버 공간에서의 행해지는 금융기관에 대한 해킹 범죄를 조직적으로 행하는 범죄집단이 출현하여 많은 피해를 주고 있는 상황이다.
사이버 공격은 하나의 국가에서 발생할 수 있는 것이 아니라 다른 국가를 경유하여 피해를 줄 수 있다. 이에 개별 국가 차원에서 사이버 공격에 대하여 사전 대응하기가 쉽지 않다. 또한 새로운 사이버 공격의 등장은 기존의 사이버 보안 유지를 위한 대책들로 감당할 수 없는 문제이기 때문에 국가 차원의 선제적 대응 방안이 필요한 실정이다.
영국은 EU 국가 내에서도 사이버 금융 보안과 관련하여 체계적인 전략 수립과 함께 전문 인력을 갖추고 있다. 또한 국가차원의 사이버 금융 보안의 계획을 수립한 이후에 매해 추진 과정에서의 성과를 면밀히 검토하여 다음연도의 사이버 금융 보안 전략의 실행계획에 반영하는 등 사이버 금융 보안 전략에 대한 실제 효과가 발휘되는지 고민하고 있다.
이러한 영국의 사이버 금융 보안 정책은 사이버 위협에 대한 대응력과 안정성 측면에서 좋은 평가를 받고 있다. 구체적으로 영국 정부의 사이버 보안 인증 제도의 실시, 기업 간 정보 공유 파트너십 프로그램 운영 등 민간의 보안 경쟁력 제고하고 있다. 이에 이 연구는 국가 차원의 사이버 금융 보안 역량 강화에 힘쓰고 있는 영국의 사이버 금융 보안 전략을 분석하고 우리나라의 시사점을 도출하였다.","사이버 보안, 금융 보안, 영국 사이버 금융 보안, 사이버 공격, 금융보안 지침"
,2019,블록체인점에 의한 분산형 커뮤니케이션 사례연구,"인류는 새로운 기술의 출현과 그로 인해 더욱 발전된 인간의 지혜를 바탕으로 발전해온 분산형 장부 기술에 비약적인 혁신을 이끌어낼 수 있는 폭발적인 창조를 가져올 잠재력이 있다고 할 수 있다. 이 기술은 다양한 서비스에서 새로운 신용 형태를 창출할 수 있다. 개방형 데이터에 의해 국민과 국가의 관계가 근본적으로 변화했듯이, 이러한 기술의 출현으로 인해 금융시장, 공급망, 소비자 서비스 및 B2B(기업간 거래)서비스, 공개기업의 대변혁이 찾아올 것으로 기대되며, 분산형 원장이 개발되고 데이터에 대한 우리의 사고방식과 저장방법이 급격히 변화함에 따라 다양한 과제가 발생할 것으로 예상된다. 영국은 이러한 과제를 탐색하고 공공서비스와 경제에 이점이 최대한 활용되도록 지원하고 있다는 점에서 세계의 선구자적 위치에 있다. 디지털 역량을 가지고 있으며 혁신적인 금융 서비스와 우수한 연구 커뮤니티를 보유하고 있으며 민간부문의 전문지식도 축적되어 있다. 영국에서 추진하는 앨런 튜링 데이터 과학 연구소(Alan Turing Data Science Institute), 오픈 데이터 연구소, 디지털 센터와 같은 기관은 민간 및 국외 협력기관과 협력하여 이 기술이 지닌 잠재력을 최대한 끌어올리는 것이 매우 중요하다고 강조하고 있다. 따라서 이 분야를 연구하여 기술수준을 공동으로 이끌어 나가고 향후 다른 산업분야와 협력하여 이 기회를 활용하면 우리 경제에 도움이 되는 응용 프로그램의 방법에 대한 이해를 심화시키는 데 기여할 수 있을 것으로 기대한다.","블록체인, 분산형 커뮤니케이션, 개방형 데이터, 가상화폐, 암호화"
,2019,4차 산업혁명과 금융 데이터산업의 활성화를 위한 정책과제,"2016년 1월 20일부터 23일까지 스위스의 다보스에서 열렸던 세계경제포럼(World Economic Forum: WEF)의 주요 의제로 4차 산업혁명이 다뤄지면서 본격적으로 논의가 시작되었다. 4차 산업혁명은 인공지능(AI : Artificial Intelligence), 빅데이터(Big data), 로봇, 사물인터넷(IoT : Internet of Things), 바이오 기반 의료기술, 3D 프린터 등 새로운 과학기술이 사회, 경제, 문화 전반에 영향을 미치게 되고 이러한 변화를 잘 수용하고 가능성을 최대화 하는 지능정보사회를 말한다. 4차 산업혁명의 새로운 핵심기술은 인공지능(AI)과 빅데이터가 될 것이라고 전망하였는바, 빅데이터는 매우 크고 복잡해서 현재 데이터 관리기술이나 전통적인 데이터 프로세싱 어플리케이션으로는 다루기 어려운 데이터의 모음을 광범위하게 일컫는 것이다. 빅테이터는 4차 산업혁명 시대에서 인공지능(AI)와 결합하여 사이버-물리 시스템(CPS : Cyber physical systems) 구현에 핵심적인 역할을 담당하고 있다. 빅데이터와 인공지능의 결합은 정보와 의사결정의 결합으로 서로 시너지를 창출하고 있다.
4차 산업혁명에 의해 촉발 된 지능정보사회로 진입하면서 데이터의 무한한 활용 가능성이 데이터산업의 변화를 초래하고 있다. 이와 같이 데이터시대가 도래함에 따라 향후 데이터산업의 수준이 국가 사이에 경쟁력의 차이를 결정하게 될 것이다. 특히 금융시장에서의 빅데이터 인프라 구축은 매우 시급할 뿐만 아니라, 머지않아 국가의 데이터산업의 향방을 좌우할 만큼 중요한 자산이 되었다.
이러한 시대의 변화 속에서 금융 빅데이터의 활성화를 위한 정책과제를 살펴보는 것은 중요한 연구과제가 되었다. 나아가 빅데이터 3법으로 불리우는 개인정보보호법, 정보통신망법, 신용정보법 등의 법개정은 금융 빅데이터 활성화의 전제가 되므로 이에 대한 고찰도 아울러 살펴보고자 한다.","빅데이터, 금융 데이터산업, 빅데이터 경제 3법, 4차 산업혁명, 금융 규제혁신, 금융의 패러다임전환, 마이 데이터"
,2019,블록체인 기술의 활용 가능성과 과제에 대한 검토 -블록체인 기술이 은행업무에 변혁을 초래할 가능성-,"근 금융과 테크놀로지의 융합(FinTech)의 움직임이 진전하는 가운데 향후 은행업무·시스템에 변혁을 일으킬 수 있는 유력한 테크놀로지의 하나로 블록체인 기술에 대한 관심이 높아지고 있다.
블록체인 기술은 일반적으로 거래 이력을 암호기술에 의해서 과거부터 1개의 체인처럼 연결하고 있는 거래에 대해서 조작을 하려면, 그것보다 새로운 거래에 대해서 전부 조작할 필요가 있는 구조로 하는 것이고, 정확한 거래 이력을 유지하려는 기술로 알려졌다. 이 기술을 활용한 시스템은 데이터의 파괴, 변경이 극히 곤란할 것, 실질적인 제로다운 타임 시스템이 실현될 가능성이 있는 것 등의 특징이 있으므로, 향후 금융분야에 한하지 않고 다양한 업무와 시스템에의 응용이 기대 된다. 이러한 가운데 IT의 진전을 금융분야에 포함시키는 등에 의한 금융 서비스의 고도화를 도모하는 이용자 편리의 향상이나 우리나라 경제 성장력 강화로 이어가는 관점에서, 일본 금융심의회 결제업무 등의 고도화에 관한 워킹그룹 보고~결제 고도화를 위한 전략적 대응(2015년 12월 22일 공표)와 일본정부 재흥전략 2016-제4차 산업혁명을 위해서(2016년 6월 2일) 각의 결정 등에서 블록체인 기술의 활용 가능성과 과제에 대해서 은행권과 금융 행정당국 등이 연계하여 검토할 방침이 나오고 있다.
일반 사단법인 전국은행협회는 이를 받아 은행권, IT사업자, FinTech기업, 블록체인 업계 단체, 금융 인프라 운영 기관, 변호사, 학자, 관계 당국 등을 멤버로 블록체인 기술의 활용 가능성과 과제에 대한 검토회를 설치하여 검토회에서 은행분야의 블록체인 기술의 활용 가능성과 과제에 대해서 검토했다.
본고는 이 검토회의 성과로서 은행업무의 블록체인 기술의 활용 가능성과 과제를 고찰하고, 이 기술이 은행업무에 변혁을 초래할 가능성을 검토하고 실용화를 위해서 민관 연계가 필요한 대응을 제언하였다.","블록체인, 중앙은행, 분산형 대장, 스마트 계약, 위조방지, 암호화 기술, 합의 알고리즘, P2P네트워크"
,2019,블록체인이 가져온 사회 변화,"블록체인 기술은 송금 및 결제 등의 금융분야를 중심으로 연구나 실증 실험에서 나오고 있었지만, 2017년에 들어 전력 매매나 부동산 거래 등 비금융 분야에서도 주목 받기 시작하였고, 날마다 새로운 시도가 신문 등에 게재되게 되었다. 비금융 분야의 활용사례(이용예)에서도, 거래의 결제처리에 연결되어 있고, 금융기관으로서 새로운 비즈니스 기회가 생겨나고 있다. 향후 블록체인 기술은 금융 비금융 분야를 불문하고, 모든 산업분야에 적용될 것이다. 해외의 활용 사례에서 보듯이, 국민의 개인인증 및 사회복지 등 사회생활의 여러 분야에도 활용된다고 생각한다.
블록체인은 현재 개발도상의 기술이며 활용 장면이나 기술적인 수법, 설계 등도 확립되지 않은 시기이다. 1980년대 후반부터 1990년대까지 인터넷이 폭발적으로 보급되었고, 현재는 기업활동이나 개인 생활에 없어서는 안 되는 커뮤니케이션 기반으로 그 입장을 확립했다. 블록체인 기술은 인터넷의 보급 이상의 영향력을 갖고 인터넷 이상의 속도로 사회의 기반으로 성장하고 있다고 생각한다. 본고에서는 블록체인의 상세한 기술 해설은 생략하고, 활용사례를 주제로 하여 장래의 전망이나 사회적 영향에 대해서 예측을 섞어 기술한 것임을 지적하고자 한다.","블록체인, 기술혁신, 사회변화, 정보공유, 개인정보"
,2019,다양화하는 리테일 결제와 법: Fintech에 의한 다양화하는 리테일 결제 분야에서의 법 정비 상황과 과제,"최근 리테일 결제를 둘러싼 상황은 2009년에 자금이체업이 인정된 이후 여러 업체의 참가가 있었지만, 최근에는 FinTech업체의 참가에 의한 보다 다양한 서비스가 등장하고 결제 서비스에의 참가자 수도 증가하고 있다. 또, 가상화폐와 같은 글로벌 한 결제에도 이용 가능한 것도 등장하고, 그동안 은행 주체의 리테일 결제 상황은 큰 전환기를 맞고 있다.
본고에서는 이들의 움직임에 대해서 계속적 대처요법으로 이루어진 법 제도 정비상황을 검토하며, 남겨진 여러 과제에 대해서 현재 상황에서 각 주제별로 규제에 관한 법적 정합성의 문제나 여러 업체가 참가하고 결제 서비스가 클라우드 상태에서 전개·성립되는 상황의 업자 간의 법적 책임 분계점의 문제, ‘지시 법리’의 결여에 의한 문제를 포함하여 지적하고자 한다. 또, 결제 서비스의 다양화나 기술의 발전이 가져올 금융법제의 장래에 대한 영향에 대해서도 검토하고자 한다. 구체적으로 본 연구는 이러한 점을 고려하여 리테일 결제의 동향과 Fintech와 리테일 결제 업무를 살펴본다. 이어서 Fintech법제의 정비를 위해 가상화폐에 대한 규제, 전자 단말형 선불카드를 위한 제도 정비, 자금결제법을 둘러싼 기타 제도 정비, 은행법 개정 문제를 논의한다. 다양화하는 리테일 결제 분야에서의 새로운 논의로서 가상화폐를 둘러싼 논란과 소매 결제수단이 안고 있는 새로운 법적 과제를 검토한다. 결론으로 결제법제의 변용이 시사하는 우리나라의 금융 법제의 정비 방향성을 검토한다.","리테일 결제, 자금이체업, 핀테크, 가상화폐, 은행업무"
,2019,기술발전과 새로운 금융기법 모델의 모색 -일본의 상황을 중심으로-,"우리나라는 국제적으로도, 극단적으로 무현금화가 늦은 나라이다. 특히, 인스토어 결제의 현금결제 비율의 높이가 두드러진다. 2020년 올림픽, 장애인 도쿄 대회 개최 등을 앞두고 이웃 일본은 2014년 및 2015년의 일본 재흥전략에서 무현금화 추진을 정책목표로 제시하였다.
무현금화는 개개의 이용자의 편리성 향상에 머물지 않고 지하경제의 축소와 빅 데이터의 활용 등 다양한 외부경제 효과가 있다. 이 때문에 외국에서는 전자결제의 촉진과 현금 이용의 제한이라는 두 분야에서 무현금화 추진을 위한 각종 정책도입을 검토하고 있다. 요즘, 무현금화로 이어지는 결제분야의 이노베이션이 급속히 진행되고 있다. 인스토어 결제분야에서는 스마트 폰과 모바일 POS를 활용한 전자결제에 의한 편리성 향상에 머물지 않고 새로운 마케팅, 새로운 소비 경험의 가능성이 일고 있다.
우리나라에서도 모바일 POS등 도입에 대한 각종 보조금 제도의 도입이나, 지역 금융기관에서의 모바일 결제 시스템을 활용한 현지 상가 활성화의 대응, 클라우드 회계 데이터를 활용한 원활한 대출의 실시 등 주목되는 움직임도 있다. 무현금화에 대한 대응은 국제 수준보다 크게 뒤처진 결제 단말기 IC화라는 보안문제를 해결하기 위해서도 불가결하다. 또 인바운드 대응, 지방 생성, 서비스 산업의 생산성 향상에도 이어진다. 빠르게 발전하는 결제분야의 테크놀로지의 활용도 검토범위에 포함시켜 기존의 무현금화 추진 정책을 보다 확충·강화하고 성장전략의 핵심으로 자리 매김하는 것이 바람직하다.","현금결제, 지하경제, 빅데이터, 혁신, 클라우드 회계, 시스템보안"
,2019,간편결제 서비스의 등장 배경과 현황 및 향후 대응방안에 관하여,"정보기술과 스마트폰의 발달로 인해 많은 간편 결제 서비스가 등장하면서 사회 전반적으로 사람들의 생활에 많은 영향을 끼치고 있다. 패스워드 또는 지문인식 같은 간단한 인증방법만으로도 결제가 가능한 간편 결제시스템은 전자금융거래법의 공인인증서 의무 사용이 폐지됨으로써 등장하였고, 2014년 6월부터 본격적으로 확산, 사용되기 시작하였다.
이에 다양한 핀테크 기업들은 기본적으로 혁신적인 아이디어와 첨단 기술을 결합하여 기존의 금융 거래방식과는 차별화된 새로운 형태의 금융 비즈니스모델을 표방하고 있고, 원터치 결제, 클라우드 펀딩, P2P 대출 등 기존 금융회사의 사업모델과는 차별화를 시도하고 있다. 반면에 급속한 기술발달로 인해 그에 따른 변화를 거부하는 현상들이 생겨나기 시작했고, 그 현상들은 편리함을 주는 핀테크 기술을 받아들이는데 걸림돌이 되고 있다. 특히 개인정보유출과 같은 보안의 문제점, 소비자보호정책의 미흡, 결제습관의 변화를 기피하는 것들이 있다.
이러한 이유로 인해 활성화가 제대로 이뤄지지 않고 있음에도 불구하고 현재 IT기업 등 다양한 기업들이 경쟁적으로 간편결제 시장에 진출하고 있다. 본 논문에서는 간편결제 서비스의 정의와 현재 서비스 중인 다양한 기업들을 비교 분석하고, 삼성페이의 중심으로 기술적 설명과 특징에 대해 분석하였다. 마지막으로 기존의 간편결제 시스템이이 해결해야할 방안을 제안하면서 간편 결제서비스의 향후미래에 대해 생각해보고자 한다.","핀테크(Fintech), 간편결제, 디지털금융, 모바일결제, 정보통신기술(ICT)"
,2019,오픈뱅킹 성공을 위한 핀테크기업의 지급결제시스템 접근성 향상방안,"핀테크산업 육성 및 경쟁촉진을 통한 금융소비자 편익 증가 등을 목표로 금융결제 인프라 혁신이 우리나라에서 진행되고 있다. 오픈뱅킹으로 더 잘 알려져 있는 금융결제 인프라 혁신의 주안점은 은행 위주의 지급결제시장을 보다 공정하고 경쟁적인 구조로 변화시켜 지급결제부문의 혁신을 촉진하려는 것이다.
이에 본 연구는 현재 우리나라에서 진행되고 있는 지급결제시스템 개방성 확대에 따른 핀테크기업의 결제시스템 참가방안 개편의 바람직한 방향을 모색한다. 먼저, 지급결제시스템의 개방성을 확대한 영국, 호주, 홍콩, 스위스 등에서 이루어진 결제시스템 참가기관 제도 변화를 살펴보았다. 외국의 사례의 공통점을 보면, 핀테크기업에 대한 지급결제시스템 개방성 확대가 직접참가 허용보다는 간접참가 방식의 다양화 및 편의성 증가로 이루어졌다는 것이다. 핀테크기업에 대해 지급결제시스템 직접참가를 허용한 국가로는 영국이 유일하다. 영국에서 1개의 핀테크기업만이 지급결제시스템에 직접 참가하였는데, 동 핀테크기업이 영업정지 처분을 받고 지급결제시스템에서 퇴출되어 2019년 11월 기준 직접 참가기관이 존재하지 않는다.
그리고 우리나라에서 2009년 이루어진 금융투자회사에 대한 소액결제시스템 참가 사례를 평가하였고, 2009년 당시 금융투자회사의 소액결제시스템 참가로의 쏠림현상을 발견할 수 있었다. 쏠림현상은 정보의 불확실성 등으로 발생하는 현상으로 주로 비효율적인 결과로 귀결된다. 대형 금융투자회사뿐 아니라 소형 금융투자회사들이 대거 소액결제시스템에 참가하였는데, 이러한 참가결정이 면밀한 비용-편익 분석에 근거하였다고 보기 어렵다.
본 연구는 국내외 지급결제시스템 개방성 확대 사례를 교훈으로 삼아 개방성과 안전성을 동시에 확보할 수 있는 결제시스템 참가제도 개편 방향으로 ⅰ) 복수의 참가방식 제시, ⅱ) 개방성에 비례하는 참가요건 설정, ⅲ) aggregator 또는 결제대행은행 도입, ⅳ) 지급결제시스템 혁신을 제시한다. 본 연구는 직접참가 허용 대신 aggregator 제도를 도입하여 「간접연결 & 간접결제」방식을 다양화하고 간접연결에 수반하는 비용 인하를 유도하는 방식으로 핀테크기업의 결제시스템 접근성을 실질적으로 제고하는 방안을 제안한다.","오픈뱅킹, 핀테크, 결제시스템, 인터넷전문은행, 한국은행"
